"","id","abortion","pid","linc","female","college","mar","trump"
"1890",1890,-1,4,10.5320828785363,1,0,1,NA
"1891",1891,-1,2,10.3889799835841,0,0,0,NA
"1892",1892,0,3,10.7144066575796,0,0,0,NA
"1893",1893,-1,3,10.0753167566096,0,0,0,NA
"1894",1894,0,1,7.60065242828687,1,0,0,NA
"1895",1895,0,0,9.32807896220044,1,0,0,NA
"1896",1896,0,3,10.0753167566096,1,0,0,1
"1897",1897,0,1,11.1198754694258,0,0,0,NA
"1898",1898,0,6,10.2219231016712,1,0,0,NA
"1899",1899,0,1,11.8493941301565,1,0,1,NA
"1900",1900,0,1,8.411721558474,0,0,0,0
"1901",1901,0,5,11.3205475116983,0,0,1,0
"1902",1902,0,3,9.10492429921953,1,0,0,NA
"1903",1903,-1,3,11.982929094216,1,0,1,NA
"1904",1904,0,1,11.3205475116983,0,0,1,NA
"1905",1905,0,3,9.32807896220044,1,0,0,NA
"1906",1906,-1,1,11.1198754694258,0,0,1,NA
"1907",1907,-1,6,11.6952428550888,0,0,0,1
"1908",1908,0,3,10.5320828785363,1,0,0,NA
"1909",1909,0,5,11.8493941301565,0,1,1,1
"1910",1910,0,6,11.5129204649577,1,0,1,1
"1911",1911,0,2,12.2060726455302,0,1,0,NA
"1912",1912,1,2,11.3205475116983,1,1,1,NA
"1913",1913,1,0,10.9150793732642,1,0,0,0
"1914",1914,1,6,11.5129204649577,0,0,0,NA
"1915",1915,1,0,9.83892236437633,0,0,0,NA
"1916",1916,1,NA,NA,0,1,1,NA
"1917",1917,1,6,11.982929094216,1,0,1,1
"1918",1918,0,3,NA,0,0,0,NA
"1919",1919,0,1,10.7144066575796,0,0,0,0
"1920",1920,0,4,10.9150793732642,0,0,0,NA
"1921",1921,0,1,11.1198754694258,1,0,1,NA
"1922",1922,-1,5,11.1198754694258,0,0,0,0
"1923",1923,1,0,11.3205475116983,1,1,0,0
"1924",1924,0,1,NA,1,0,0,0
"1925",1925,0,1,10.7144066575796,0,0,0,1
"1926",1926,1,3,11.3205475116983,1,1,0,NA
"1927",1927,1,3,11.3205475116983,0,0,0,NA
"1928",1928,1,3,10.7144066575796,1,0,0,NA
"1929",1929,1,NA,NA,0,0,0,NA
"1930",1930,0,6,10.9150793732642,1,1,0,1
"1931",1931,1,0,11.6952428550888,0,0,1,0
"1932",1932,1,0,11.6952428550888,1,1,1,0
"1933",1933,-1,3,NA,1,0,0,NA
"1934",1934,1,1,10.5320828785363,1,1,0,0
"1935",1935,0,4,9.69581741805373,1,0,0,NA
"1936",1936,1,0,NA,0,1,1,NA
"1937",1937,0,5,12.2060726455302,1,1,1,1
"1938",1938,1,1,11.6952428550888,1,1,1,0
"1939",1939,1,3,11.982929094216,0,1,1,NA
"1940",1940,1,6,NA,1,1,1,1
"1941",1941,0,5,11.8493941301565,0,1,1,1
"1942",1942,0,1,NA,1,0,0,NA
"1943",1943,-1,6,11.1198754694258,1,1,1,1
"1944",1944,1,1,11.3205475116983,1,0,1,NA
"1945",1945,-1,5,11.8493941301565,1,1,1,NA
"1946",1946,NA,3,12.2060726455302,0,1,1,0
"1947",1947,0,NA,7.60065242828687,0,0,0,0
"1948",1948,1,1,9.52875773879718,0,1,0,NA
"1949",1949,1,6,10.3889799835841,0,0,1,1
"1950",1950,1,NA,11.5129204649577,0,1,0,NA
"1951",1951,1,1,9.32807896220044,1,0,0,0
"1952",1952,-1,5,10.9150793732642,1,1,0,1
"1953",1953,-1,4,9.52875773879718,0,0,0,1
"1954",1954,-1,6,NA,1,0,0,1
"1955",1955,1,4,10.9150793732642,0,0,0,NA
"1956",1956,1,2,10.9150793732642,1,0,0,NA
"1957",1957,1,5,11.1198754694258,1,1,0,NA
"1958",1958,0,6,10.5320828785363,0,0,0,1
"1959",1959,NA,0,9.69581741805373,0,0,1,1
"1960",1960,1,0,11.5129204649577,0,0,1,NA
"1961",1961,0,5,10.3889799835841,1,0,0,1
"1962",1962,NA,3,10.5320828785363,0,0,1,NA
"1963",1963,-1,3,NA,0,1,1,NA
"1964",1964,-1,3,11.3205475116983,1,0,0,NA
"1965",1965,0,3,10.7144066575796,0,0,1,NA
"1966",1966,-1,1,11.1198754694258,1,0,1,0
"1967",1967,-1,3,10.0753167566096,1,0,1,NA
"1968",1968,1,0,9.96408864466398,1,0,0,0
"1969",1969,1,3,9.96408864466398,1,0,0,NA
"1970",1970,1,NA,NA,1,1,0,0
"1971",1971,0,5,11.6952428550888,1,0,0,NA
"1972",1972,1,2,11.3205475116983,0,0,0,0
"1973",1973,1,0,9.69581741805373,0,0,0,0
"1974",1974,0,4,10.9150793732642,0,0,1,1
"1975",1975,1,3,NA,1,0,1,NA
"1976",1976,-1,6,11.3205475116983,1,0,1,1
"1977",1977,0,5,10.3889799835841,0,0,0,NA
"1978",1978,0,4,10.7144066575796,0,1,0,1
"1979",1979,0,3,9.10492429921953,0,0,0,NA
"1980",1980,-1,3,10.2219231016712,1,0,1,NA
"1981",1981,-1,0,9.32807896220044,0,0,0,0
"1982",1982,1,0,7.60065242828687,0,0,0,0
"1983",1983,1,2,11.3205475116983,0,1,0,0
"1984",1984,1,2,10.7144066575796,1,1,0,NA
"1985",1985,0,4,NA,1,0,0,NA
"1986",1986,0,2,10.2219231016712,1,0,1,0
"1987",1987,1,3,9.52875773879718,1,0,0,NA
"1988",1988,-1,5,8.61241245799717,1,0,0,NA
"1989",1989,-1,3,10.0753167566096,0,0,0,NA
"1990",1990,0,1,10.9150793732642,1,0,0,0
"1991",1991,0,6,9.10492429921953,0,0,0,NA
"1992",1992,0,3,8.61241245799717,0,0,0,NA
"1993",1993,1,3,NA,0,0,0,NA
"1994",1994,1,3,10.5320828785363,1,0,0,NA
"1995",1995,0,3,9.32807896220044,0,0,0,NA
"1996",1996,1,2,11.5129204649577,1,0,1,0
"1997",1997,0,1,10.9150793732642,0,0,1,0
"1998",1998,1,0,10.9150793732642,1,1,0,0
"1999",1999,1,0,10.5320828785363,1,1,0,0
"2000",2000,1,0,10.2219231016712,1,0,0,0
"2001",2001,-1,6,9.52875773879718,0,0,1,1
"2002",2002,1,0,10.7144066575796,1,0,0,0
"2003",2003,0,5,12.2060726455302,1,1,1,1
"2004",2004,0,6,11.6952428550888,1,1,1,1
"2005",2005,1,0,10.9150793732642,0,0,1,0
"2006",2006,1,5,10.9150793732642,1,0,1,1
"2007",2007,1,1,9.32807896220044,1,1,0,NA
"2008",2008,1,0,11.1198754694258,1,1,0,0
"2009",2009,1,0,8.61241245799717,1,0,0,NA
"2010",2010,0,2,9.10492429921953,1,0,0,NA
"2011",2011,1,0,6.21460809842219,0,0,0,NA
"2012",2012,-1,6,11.6952428550888,1,1,1,1
"2013",2013,1,0,9.83892236437633,0,1,0,0
"2014",2014,-1,NA,NA,0,0,1,NA
"2015",2015,NA,3,10.7144066575796,0,0,1,NA
"2016",2016,-1,6,9.96408864466398,1,0,1,1
"2017",2017,0,6,11.3205475116983,1,0,0,1
"2018",2018,1,6,11.1198754694258,0,0,1,1
"2019",2019,0,6,12.2060726455302,0,1,1,1
"2020",2020,1,5,11.6952428550888,0,0,1,0
"2021",2021,1,1,10.3889799835841,0,0,0,NA
"2022",2022,-1,5,11.3205475116983,1,0,1,1
"2023",2023,0,5,10.7144066575796,0,1,0,1
"2024",2024,1,2,11.5129204649577,0,0,0,0
"2025",2025,0,6,12.2060726455302,0,1,1,1
"2026",2026,1,3,11.1198754694258,1,1,0,NA
"2027",2027,0,0,10.7144066575796,0,1,0,NA
"2028",2028,1,1,11.982929094216,1,1,0,0
"2029",2029,1,3,9.96408864466398,1,0,0,NA
"2030",2030,0,NA,9.10492429921953,0,1,1,NA
"2031",2031,1,2,11.3205475116983,1,0,1,NA
"2032",2032,1,0,10.7144066575796,1,1,0,NA
"2033",2033,1,0,10.9150793732642,0,0,1,NA
"2034",2034,1,0,10.3889799835841,1,0,1,NA
"2035",2035,0,0,11.5129204649577,1,0,1,0
"2036",2036,1,2,10.3889799835841,1,0,0,NA
"2037",2037,1,1,10.2219231016712,0,0,0,NA
"2038",2038,0,6,10.3889799835841,0,0,0,1
"2039",2039,1,3,9.96408864466398,0,0,0,NA
"2040",2040,1,0,12.2060726455302,1,0,0,NA
"2041",2041,0,6,12.2060726455302,0,1,1,1
"2042",2042,1,0,12.2060726455302,0,1,1,0
"2043",2043,1,2,10.3889799835841,0,0,0,0
"2044",2044,0,3,10.9150793732642,0,0,0,NA
"2045",2045,1,1,9.69581741805373,0,0,0,0
"2046",2046,0,5,10.9150793732642,1,0,0,1
"2047",2047,0,5,11.6952428550888,1,1,1,1
"2048",2048,1,0,9.52875773879718,1,0,0,0
"2049",2049,-1,3,11.1198754694258,0,0,1,1
"2050",2050,1,5,10.7144066575796,0,0,0,1
"2051",2051,-1,NA,10.7144066575796,0,0,1,NA
"2052",2052,1,2,9.52875773879718,1,0,0,NA
"2053",2053,0,6,11.1198754694258,0,0,1,1
"2054",2054,0,3,11.5129204649577,1,0,1,NA
"2055",2055,1,6,10.2219231016712,0,0,0,NA
"2056",2056,1,2,10.2219231016712,0,0,0,NA
"2057",2057,0,6,9.69581741805373,1,0,0,1
"2058",2058,0,3,10.7144066575796,1,0,1,NA
"2059",2059,0,4,NA,1,0,1,1
"2060",2060,0,5,10.7144066575796,0,0,0,NA
"2061",2061,1,2,9.96408864466398,1,0,0,NA
"2062",2062,1,NA,10.5320828785363,1,0,0,NA
"2063",2063,0,0,10.9150793732642,1,0,0,NA
"2064",2064,0,5,10.9150793732642,1,1,1,1
"2065",2065,0,NA,11.1198754694258,1,0,0,1
"2066",2066,0,4,8.16037538012959,0,0,0,NA
"2067",2067,-1,4,8.411721558474,0,0,1,NA
"2068",2068,0,2,9.96408864466398,1,0,0,NA
"2069",2069,0,4,10.9150793732642,1,0,1,NA
"2070",2070,1,2,9.52875773879718,1,0,0,1
"2071",2071,0,4,9.83892236437633,1,0,0,NA
"2072",2072,0,1,NA,1,0,0,NA
"2073",2073,1,2,9.96408864466398,1,0,1,NA
"2074",2074,1,4,9.96408864466398,0,0,0,NA
"2075",2075,0,4,10.0753167566096,1,0,0,0
"2076",2076,1,1,10.3889799835841,1,0,0,0
"2077",2077,0,2,10.9150793732642,0,1,0,0
"2078",2078,0,3,11.3205475116983,1,0,1,NA
"2079",2079,NA,3,NA,0,0,0,1
"2080",2080,0,2,10.2219231016712,0,0,1,NA
"2081",2081,1,3,9.32807896220044,1,0,1,1
"2082",2082,0,6,10.9150793732642,1,0,1,1
"2083",2083,0,NA,10.9150793732642,0,0,1,1
"2084",2084,NA,6,11.5129204649577,0,1,1,1
"2085",2085,1,5,NA,1,0,1,1
"2086",2086,0,5,10.2219231016712,1,0,1,NA
"2087",2087,0,5,10.9150793732642,0,0,1,NA
"2088",2088,1,6,11.1198754694258,0,0,1,1
"2089",2089,-1,4,9.83892236437633,0,0,1,1
"2090",2090,0,6,10.3889799835841,0,0,0,1
"2091",2091,NA,4,9.52875773879718,1,0,0,NA
"2092",2092,1,0,11.5129204649577,0,1,1,0
"2093",2093,1,5,11.8493941301565,0,1,1,NA
"2094",2094,NA,6,11.8493941301565,1,0,1,NA
"2095",2095,NA,1,11.8493941301565,1,1,1,1
"2096",2096,-1,6,11.5129204649577,1,0,1,1
"2097",2097,-1,6,9.69581741805373,1,0,1,1
"2098",2098,NA,4,12.2060726455302,1,0,0,NA
"2099",2099,NA,5,10.3889799835841,1,0,0,0
"2100",2100,0,2,12.2060726455302,1,0,0,NA
"2101",2101,NA,5,NA,1,0,1,NA
"2102",2102,NA,4,11.8493941301565,0,1,1,NA
"2103",2103,1,3,11.1198754694258,0,0,0,NA
"2104",2104,NA,1,10.7144066575796,1,0,0,0
"2105",2105,1,2,11.6952428550888,0,0,1,1
"2106",2106,NA,5,10.9150793732642,0,0,1,NA
"2107",2107,NA,6,11.1198754694258,0,1,1,1
"2108",2108,-1,6,11.982929094216,1,0,0,NA
"2109",2109,0,5,12.2060726455302,1,1,1,1
"2110",2110,NA,5,10.9150793732642,0,0,1,1
"2111",2111,NA,3,9.52875773879718,1,0,0,NA
"2112",2112,-1,3,9.52875773879718,1,0,1,NA
"2113",2113,0,3,9.52875773879718,1,0,0,NA
"2114",2114,1,3,10.0753167566096,0,1,0,0
"2115",2115,0,1,10.9150793732642,1,0,0,0
"2116",2116,0,5,9.52875773879718,0,0,0,1
"2117",2117,0,3,9.52875773879718,1,0,0,NA
"2118",2118,0,5,NA,1,0,0,0
"2119",2119,0,3,9.32807896220044,1,0,1,NA
"2120",2120,0,4,11.3205475116983,1,0,1,1
"2121",2121,0,1,10.7144066575796,1,0,0,0
"2122",2122,0,5,10.0753167566096,1,0,1,1
"2123",2123,-1,5,10.5320828785363,0,0,0,1
"2124",2124,0,3,10.2219231016712,0,0,1,NA
"2125",2125,0,2,10.9150793732642,1,0,1,0
"2126",2126,-1,5,10.0753167566096,1,0,0,1
"2127",2127,-1,4,10.9150793732642,1,0,0,NA
"2128",2128,0,5,10.9150793732642,1,0,1,1
"2129",2129,0,1,10.2219231016712,1,1,1,0
"2130",2130,-1,1,10.7144066575796,0,0,1,NA
"2131",2131,0,1,11.8493941301565,0,0,1,0
"2132",2132,0,6,9.96408864466398,1,0,0,NA
"2133",2133,1,0,11.5129204649577,1,1,1,0
"2134",2134,0,4,11.1198754694258,0,1,1,1
"2135",2135,0,2,10.7144066575796,1,0,1,NA
"2136",2136,0,1,9.69581741805373,1,0,1,NA
"2137",2137,0,5,11.5129204649577,1,0,1,1
"2138",2138,0,6,11.3205475116983,1,1,1,1
"2139",2139,0,3,NA,1,0,1,NA
"2140",2140,-1,4,9.96408864466398,1,0,1,NA
"2141",2141,-1,2,10.7144066575796,1,0,1,NA
"2142",2142,0,3,11.1198754694258,1,0,1,NA
"2143",2143,1,5,10.7144066575796,0,0,1,1
"2144",2144,1,4,9.10492429921953,0,1,1,1
"2145",2145,0,NA,11.8493941301565,0,0,0,1
"2146",2146,1,0,10.0753167566096,0,0,0,0
"2147",2147,NA,1,NA,0,0,0,0
"2148",2148,-1,6,11.1198754694258,1,0,1,1
"2149",2149,-1,6,11.6952428550888,0,0,0,NA
"2150",2150,-1,4,NA,0,0,1,NA
"2151",2151,0,3,10.3889799835841,0,0,0,1
"2152",2152,NA,5,10.9150793732642,1,0,1,1
"2153",2153,1,3,10.2219231016712,1,0,0,NA
"2154",2154,1,1,11.3205475116983,1,0,1,NA
"2155",2155,-1,1,10.2219231016712,1,0,0,0
"2156",2156,1,0,10.3889799835841,0,1,0,NA
"2157",2157,0,0,12.2060726455302,0,0,0,0
"2158",2158,0,3,NA,0,0,0,1
"2159",2159,-1,3,6.21460809842219,1,0,0,NA
"2160",2160,0,5,10.7144066575796,1,0,0,1
"2161",2161,0,2,11.3205475116983,1,0,1,NA
"2162",2162,1,4,11.3205475116983,0,1,0,1
"2163",2163,1,4,11.1198754694258,0,0,1,1
"2164",2164,0,2,10.0753167566096,0,0,1,0
"2165",2165,1,2,10.2219231016712,1,0,0,NA
"2166",2166,-1,5,9.32807896220044,0,0,1,1
"2167",2167,0,1,10.9150793732642,0,0,0,NA
"2168",2168,0,4,11.1198754694258,1,0,0,NA
"2169",2169,0,4,11.5129204649577,1,0,1,1
"2170",2170,-1,4,10.9150793732642,1,1,0,1
"2171",2171,0,6,11.6952428550888,0,0,1,1
"2172",2172,1,0,12.2060726455302,1,0,0,1
"2173",2173,NA,6,11.5129204649577,0,0,0,1
"2174",2174,1,3,11.1198754694258,1,0,1,NA
"2175",2175,-1,1,10.7144066575796,1,0,0,NA
"2176",2176,0,0,9.83892236437633,1,0,0,NA
"2177",2177,-1,6,9.52875773879718,0,0,0,1
"2178",2178,0,0,9.96408864466398,1,0,0,1
"2179",2179,0,1,9.96408864466398,1,0,0,1
"2180",2180,0,5,10.2219231016712,0,0,1,NA
"2181",2181,0,1,10.5320828785363,1,0,1,1
"2182",2182,0,6,8.77948052984807,0,0,0,1
"2183",2183,-1,6,11.8493941301565,0,0,1,1
"2184",2184,-1,5,11.3205475116983,1,1,1,1
"2185",2185,-1,3,10.3889799835841,1,0,0,NA
"2186",2186,0,0,9.96408864466398,0,0,1,0
"2187",2187,1,3,10.7144066575796,1,0,0,1
"2188",2188,1,2,11.6952428550888,0,0,1,0
"2189",2189,1,3,11.3205475116983,0,0,1,NA
"2190",2190,1,2,11.3205475116983,1,1,1,0
"2191",2191,0,6,11.3205475116983,0,0,1,1
"2192",2192,1,0,11.5129204649577,0,1,1,0
"2193",2193,0,3,9.52875773879718,1,1,0,NA
"2194",2194,0,3,8.61241245799717,0,1,0,NA
"2195",2195,0,3,NA,1,0,0,NA
"2196",2196,0,3,9.32807896220044,1,0,0,NA
"2197",2197,0,NA,11.5129204649577,0,0,1,NA
"2198",2198,1,0,10.9150793732642,0,1,0,NA
"2199",2199,1,2,10.5320828785363,0,1,0,0
"2200",2200,0,4,9.32807896220044,1,0,0,1
"2201",2201,0,5,10.0753167566096,1,0,0,1
"2202",2202,0,1,11.1198754694258,1,0,0,1
"2203",2203,1,0,10.2219231016712,0,0,1,0
"2204",2204,1,3,9.69581741805373,1,0,0,NA
"2205",2205,0,4,11.3205475116983,0,0,1,NA
"2206",2206,1,3,11.982929094216,0,0,1,NA
"2207",2207,0,5,11.8493941301565,1,1,1,NA
"2208",2208,-1,6,9.10492429921953,0,0,0,1
"2209",2209,1,3,11.3205475116983,1,0,1,NA
"2210",2210,0,4,10.3889799835841,1,0,0,1
"2211",2211,0,1,11.3205475116983,1,1,1,1
"2212",2212,0,6,11.3205475116983,0,0,1,1
"2213",2213,-1,5,6.21460809842219,0,0,0,1
"2214",2214,0,2,6.21460809842219,0,0,0,NA
"2215",2215,0,6,10.7144066575796,0,0,0,1
"2216",2216,1,1,11.8493941301565,0,0,1,NA
"2217",2217,0,1,11.3205475116983,0,1,1,NA
"2218",2218,0,NA,9.10492429921953,1,0,0,NA
"2219",2219,0,3,10.7144066575796,0,0,1,1
"2220",2220,1,2,6.21460809842219,0,0,0,NA
"2221",2221,0,3,7.60065242828687,0,0,0,NA
"2222",2222,1,NA,9.52875773879718,0,1,NA,0
"2223",2223,-1,3,NA,0,0,1,NA
"2224",2224,0,4,10.9150793732642,0,0,0,NA
"2225",2225,1,5,10.0753167566096,1,1,1,NA
"2226",2226,1,2,10.5320828785363,0,1,0,NA
"2227",2227,0,4,11.1198754694258,1,0,1,NA
"2228",2228,1,4,10.5320828785363,0,0,0,NA
"2229",2229,0,1,10.2219231016712,0,0,0,NA
"2230",2230,1,2,10.9150793732642,1,0,1,NA
"2231",2231,0,4,10.5320828785363,1,1,1,NA
"2232",2232,1,0,10.9150793732642,1,0,0,0
"2233",2233,1,3,9.69581741805373,1,1,0,1
"2234",2234,0,0,6.21460809842219,0,0,0,NA
"2235",2235,0,3,10.9150793732642,1,0,1,NA
"2236",2236,0,6,10.0753167566096,0,0,0,1
"2237",2237,1,0,10.2219231016712,0,0,1,0
"2238",2238,1,1,10.5320828785363,1,0,1,0
"2239",2239,0,5,9.32807896220044,0,0,0,1
"2240",2240,-1,1,10.7144066575796,1,0,1,1
"2241",2241,1,4,7.60065242828687,1,0,0,NA
"2242",2242,0,5,11.3205475116983,1,0,1,1
"2243",2243,0,4,11.1198754694258,0,0,0,1
"2244",2244,0,1,NA,0,0,0,0
"2245",2245,0,1,9.96408864466398,1,0,0,1
"2246",2246,0,6,10.3889799835841,1,0,1,1
"2247",2247,0,5,NA,1,0,0,1
"2248",2248,0,1,11.6952428550888,0,0,1,1
"2249",2249,0,3,10.9150793732642,1,0,1,NA
"2250",2250,-1,0,10.7144066575796,1,0,0,0
"2251",2251,0,0,10.9150793732642,0,0,1,0
"2252",2252,-1,5,11.5129204649577,1,1,1,NA
"2253",2253,0,3,10.9150793732642,1,0,0,NA
"2254",2254,0,6,10.2219231016712,0,0,0,1
"2255",2255,0,5,10.0753167566096,1,0,1,1
"2256",2256,0,2,10.5320828785363,1,0,0,0
"2257",2257,0,5,9.52875773879718,0,0,0,NA
"2258",2258,0,0,NA,0,0,1,1
"2259",2259,-1,0,6.21460809842219,0,0,0,0
"2260",2260,-1,3,10.5320828785363,1,0,1,NA
"2261",2261,0,2,11.6952428550888,1,1,0,0
"2262",2262,-1,3,10.0753167566096,1,0,0,NA
"2263",2263,0,2,8.61241245799717,0,0,0,NA
"2264",2264,0,5,8.16037538012959,1,0,0,0
"2265",2265,0,0,6.21460809842219,1,0,0,NA
"2266",2266,0,0,6.21460809842219,0,0,1,0
"2267",2267,0,4,9.69581741805373,0,0,1,1
"2268",2268,-1,6,10.2219231016712,0,0,1,NA
"2269",2269,1,3,9.10492429921953,1,0,0,NA
"2270",2270,0,0,11.3205475116983,0,0,0,0
"2271",2271,1,2,NA,1,0,0,NA
"2272",2272,0,3,10.7144066575796,1,0,1,NA
"2273",2273,0,0,11.3205475116983,1,0,1,0
"2274",2274,0,1,9.10492429921953,1,0,0,0
"2275",2275,0,5,11.982929094216,1,0,1,1
"2276",2276,0,2,11.5129204649577,0,0,1,NA
"2277",2277,-1,5,6.21460809842219,1,0,0,NA
"2278",2278,0,4,10.0753167566096,0,0,0,1
"2279",2279,-1,6,10.0753167566096,1,1,0,1
"2280",2280,0,NA,10.9150793732642,1,0,1,NA
"2281",2281,0,3,10.7144066575796,1,0,0,1
"2282",2282,-1,3,6.21460809842219,0,0,0,NA
"2283",2283,0,1,9.32807896220044,1,0,0,0
"2284",2284,-1,3,11.3205475116983,1,0,1,NA
"2285",2285,0,5,10.0753167566096,0,0,1,NA
"2286",2286,0,3,11.3205475116983,1,0,1,1
"2287",2287,0,0,10.7144066575796,0,0,0,NA
"2288",2288,-1,5,9.52875773879718,0,0,1,1
"2289",2289,0,0,6.21460809842219,1,0,0,NA
"2290",2290,0,3,9.32807896220044,1,0,0,0
"2291",2291,-1,3,9.32807896220044,1,0,0,NA
"2292",2292,0,1,8.77948052984807,1,0,0,0
"2293",2293,-1,1,9.32807896220044,0,0,0,NA
"2294",2294,-1,0,9.32807896220044,1,0,0,0
"2295",2295,0,4,7.60065242828687,1,0,0,NA
"2296",2296,-1,0,9.52875773879718,1,0,0,0
"2297",2297,0,2,10.2219231016712,0,0,0,NA
"2298",2298,0,0,9.10492429921953,1,0,0,NA
"2299",2299,1,3,8.16037538012959,0,0,0,NA
"2300",2300,0,1,8.411721558474,0,0,1,0
"2301",2301,1,0,9.32807896220044,0,0,1,0
"2302",2302,0,0,10.0753167566096,1,0,1,NA
"2303",2303,-1,4,9.10492429921953,1,0,0,NA
"2304",2304,0,5,9.10492429921953,0,0,0,NA
"2305",2305,0,1,11.3205475116983,0,0,0,NA
"2306",2306,1,NA,11.1198754694258,0,0,1,NA
"2307",2307,0,3,11.1198754694258,1,0,1,NA
"2308",2308,0,4,9.96408864466398,0,0,0,0
"2309",2309,0,1,6.21460809842219,1,0,0,NA
"2310",2310,0,2,10.9150793732642,0,0,0,NA
"2311",2311,1,5,11.8493941301565,0,0,1,1
"2312",2312,-1,5,10.3889799835841,1,0,0,NA
"2313",2313,-1,3,10.9150793732642,1,0,1,NA
"2314",2314,-1,4,8.92259163063542,1,0,0,1
"2315",2315,-1,NA,10.5320828785363,0,0,0,1
"2316",2316,0,3,NA,0,0,1,NA
"2317",2317,0,5,11.6952428550888,0,1,1,1
"2318",2318,1,0,11.3205475116983,1,1,1,0
"2319",2319,0,3,10.9150793732642,1,0,0,NA
"2320",2320,0,0,NA,0,0,1,0
"2321",2321,0,3,10.7144066575796,0,0,0,NA
"2322",2322,0,5,11.3205475116983,0,1,1,1
"2323",2323,1,5,11.5129204649577,1,0,1,1
"2324",2324,1,2,11.1198754694258,1,1,1,0
"2325",2325,0,3,NA,1,0,0,0
"2326",2326,1,2,11.5129204649577,1,1,0,NA
"2327",2327,0,4,11.3205475116983,0,0,0,1
"2328",2328,1,2,7.60065242828687,0,1,0,0
"2329",2329,0,6,11.5129204649577,0,1,0,NA
"2330",2330,1,2,10.9150793732642,1,0,0,NA
"2331",2331,0,2,11.6952428550888,0,0,1,NA
"2332",2332,1,2,9.96408864466398,1,0,0,1
"2333",2333,0,2,12.2060726455302,1,1,1,NA
"2334",2334,1,2,11.982929094216,0,1,1,0
"2335",2335,0,2,10.5320828785363,1,1,0,0
"2336",2336,1,2,11.5129204649577,1,1,1,0
"2337",2337,0,4,10.5320828785363,1,1,0,NA
"2338",2338,1,6,NA,1,0,0,NA
"2339",2339,0,6,9.83892236437633,1,0,0,1
"2340",2340,1,3,10.9150793732642,1,0,1,NA
"2341",2341,NA,4,NA,0,0,0,NA
"2342",2342,1,6,9.10492429921953,1,0,0,1
"2343",2343,-1,5,9.69581741805373,0,0,0,NA
"2344",2344,0,3,NA,1,0,0,NA
"2345",2345,0,5,10.3889799835841,1,0,1,1
"2346",2346,0,3,11.5129204649577,1,0,1,NA
"2347",2347,1,4,10.9150793732642,0,0,1,1
"2348",2348,0,3,NA,1,0,0,NA
